feature,impurity_importance,perm_importance_mean,perm_importance_std,rank_perm,rank_impurity,rank_avg
har_546,0.0002292875978867093,0.0,0.0,64.0,429.0,246.5
har_340,0.00022739056739448044,0.0,0.0,64.0,430.0,247.0
har_540,0.0002266202430728061,0.0,0.0,64.0,431.0,247.5
har_373,0.00022532755339425492,0.0,0.0,64.0,432.0,248.0
har_247,0.0002253270810494566,0.0,0.0,64.0,433.0,248.5
har_531,0.00022486747822809128,0.0,0.0,64.0,434.0,249.0
har_376,0.00022483129860114575,0.0,0.0,64.0,435.0,249.5
har_414,0.00022455530632079133,0.0,0.0,64.0,436.0,250.0
har_107,0.00022317071393211592,0.0,0.0,64.0,437.0,250.5
har_253,0.00022247420664440462,0.0,0.0,64.0,438.0,251.0
har_208,0.00022221354635765253,0.0,0.0,64.0,439.0,251.5
har_536,0.0002195137249785998,0.0,0.0,64.0,440.0,252.0
har_385,0.00021782307944170266,0.0,0.0,64.0,441.0,252.5
har_384,0.0002167903832449165,0.0,0.0,64.0,442.0,253.0
har_195,0.00021642575547035719,0.0,0.0,64.0,443.0,253.5
har_478,0.00021547977619066562,0.0,0.0,64.0,444.0,254.0
har_242,0.0002154498238698948,0.0,0.0,64.0,445.0,254.5
har_29,0.00021523365702952283,0.0,0.0,64.0,446.0,255.0
